Chunk_num,index 0,index 1,index 2,index 3,index 4,index 5,index 6,index 7,index 8,index 9,index 10,index 11,index 12,index 13,index 14,index 15,index 16,index 17,index 18,index 19,index 20,index 21,index 22,index 23,index 24,index 25,index 26,index 27,index 28,index 29,total time (ms),Received Size (MB),throughput (Mbit/s),QoE 
78,35.561000000001286,33.801000000000414,34.093999999999625,33.953000000000344,34.48999999999813,33.85899999999964,33.803999999999945,33.86900000000281,34.33000000000064,33.86799999999823,34.01699999999863,33.79600000000238,34.4610000000003,33.84399999999843,33.90399999999971,33.794000000000324,33.926999999998486,33.95600000000343,33.70599999999868,33.89699999999962,33.98599999999874,33.81300000000209,33.87599999999935,33.84499999999946,33.92499999999998,33.91500000000036,33.854000000001605,33.901999999997656,33.73099999999951,33.87000000000029,19.64799999999989,0.0,686.5114235500879,139.90176
79,28.310999999998643,26.790000000001868,27.115999999999474,26.91899999999947,27.0469999999996,27.311000000000973,27.045000000001096,26.737999999998152,26.939999999999742,26.7710000000001,27.40700000000018,26.797000000001958,27.011999999999148,26.792999999997846,27.236000000002036,27.041999999998012,26.875000000000426,26.82400000000129,26.914999999998912,26.97600000000122,26.676999999999396,26.942000000001798,26.88699999999855,26.877999999999957,26.9200000000005,26.914000000001437,26.88799999999958,26.90600000000032,26.95099999999684,-1,0,0.0,894.1938714506905,140
80,32.83400000000114,36.79400000000044,36.927999999996075,36.736000000004765,36.84699999999452,37.31800000000618,36.601999999994916,36.827000000002386,36.61199999999809,36.562000000003536,37.13199999999972,36.56399999999849,36.66199999999975,36.45000000000209,37.17799999999727,36.45699999999863,36.57799999999867,36.901000000000295,36.50300000000328,37.07099999999741,36.443000000005554,36.482999999996935,36.614000000000146,36.608000000001084,36.569000000000074,36.676999999997406,36.636000000001445,36.470000000001335,36.50599999999571,-1,97.13310344827319,0.0,660.0274194247971,139.5143344827586
81,15.806999999995242,22.390000000001464,22.370999999999697,22.336000000002798,23.044999999996207,22.296000000004312,22.483999999998616,22.562999999998112,22.336000000002798,22.57399999999876,22.356999999999516,22.662000000003957,22.57299999999418,22.981000000001472,22.525999999999158,22.40799999999865,22.45600000000536,22.172999999995113,22.52200000000215,22.249000000002184,22.44400000000013,22.309999999997387,22.50500000000244,22.311999999999443,22.50999999999692,22.943000000005043,22.424999999998363,22.397999999995477,22.195000000003517,-1,0,0.0,1085.0173060260336,140
82,17.43499999999898,26.57299999999907,26.61200000000008,26.567999999997483,27.17799999999926,26.492000000004623,26.90099999999518,26.533000000000584,26.8170000000012,26.580000000002713,26.859999999999218,26.542999999996653,26.866000000005386,27.24999999999511,26.876000000001454,26.46299999999968,26.747999999997774,26.551000000004876,26.990999999995324,26.150000000001228,26.685000000000514,26.453000000003613,26.811999999999614,26.454000000001088,26.761999999997954,27.161999999997022,26.724999999999,26.490000000002567,26.622000000003254,26.61200000000008,0,0.0,884.1018283225803,140
83,16.798000000001423,23.027999999996496,23.791000000002782,23.522999999997296,24.182000000003256,23.575000000001012,23.932999999999538,23.536,23.831000000001268,23.572999999998956,23.972999999998024,23.59100000000325,24.38399999999774,23.614000000002022,23.925999999995895,23.487000000002922,23.752999999999247,23.52199999999982,23.895000000003108,23.405999999994265,23.766999999999427,23.546000000003176,23.76000000000289,24.183999999998207,23.77299999999849,23.53300000000047,23.7770000000026,23.298999999994408,23.72100000000188,-1,0,0.0,1028.381870509093,140
84,29.9839999999989,32.90299999999746,32.99200000000013,32.822000000003015,32.932000000002404,33.290999999998405,32.862999999998976,32.61100000000283,32.78699999999901,32.885000000000275,32.50200000000092,33.0680000000001,32.897999999995875,32.57599999999883,32.58300000000247,32.73999999999688,39.76000000000113,32.592000000001065,32.66200000000197,32.84699999999674,32.67500000000467,32.60899999999367,33.11900000000634,32.75399999999706,32.631000000002075,32.60099999999966,32.69499999999681,32.654999999998324,32.59100000000359,-1,0,0.0,733.2699229438067,140
85,26.934999999994602,28.811000000004583,28.723999999996863,28.8669999999982,28.691999999999496,29.12500000000051,28.593000000000757,28.728000000000975,28.555000000004327,29.036999999995317,28.7490000000048,28.549999999995634,28.47799999999978,28.87799999999885,28.29499999999996,28.963000000004513,28.648999999994373,28.49800000000613,28.715999999995745,28.90400000000426,28.59899999999982,28.513999999994155,28.555000000004327,28.66300000000166,28.602999999996825,28.582999999997583,28.539999999999566,28.52300000000696,28.543999999996572,28.644999999997367,0,0.0,815.3604592110157,140
86,31.96900000000369,35.4419999999962,35.403000000002294,35.459000000003016,35.40199999999771,35.783999999999594,35.43499999999966,35.13399999999933,35.19200000000211,35.36100000000175,35.637999999998726,35.12800000000027,35.302999999998974,35.099000000002434,35.67899999999469,35.08500000000225,35.218000000000416,35.232000000000596,35.089999999996735,35.227000000006115,35.746999999993534,35.113000000002614,35.18499999999847,35.164999999999225,35.17200000000287,35.18900000000258,35.13799999999634,35.33300000000139,35.232000000000596,-1,55.74551724138366,0.0,685.9019708903177,139.7212724137931
87,27.09199999999612,28.847000000006062,28.52699999999686,29.035000000000366,28.646000000001948,28.995999999999356,28.71199999999874,28.623000000003174,28.66499999999661,28.696000000003608,28.87699999999427,28.609000000002993,28.773000000001048,28.421000000001584,28.705999999999676,28.47099999999614,28.933000000002096,28.725000000001444,28.45800000000054,28.552999999995166,28.708999999999207,28.902000000002204,28.53499999999798,28.663999999999135,28.441000000000827,28.828000000004295,28.48900000000043,28.543999999996572,28.54899999999816,-1,0,0.0,843.3470758747353,140
88,28.178999999999732,30.756999999999923,30.60900000000011,30.648999999999926,30.539000000000094,31.10400000000002,30.597000000000207,30.46799999999994,30.663999999999803,30.867999999999896,30.596000000000068,30.473000000000194,30.481999999999676,30.56100000000006,31.003000000000114,30.365000000000197,30.52699999999975,30.526000000000053,30.491000000000046,30.85899999999997,30.48800000000007,30.459000000000014,30.569999999999986,30.518999999999963,30.371000000000148,30.589999999999673,30.453000000000063,30.42800000000012,30.46199999999999,-1,0,0.0,791.267123868347,140
89,43.059999999999654,42.6599999999997,42.958000000000496,42.50599999999949,42.42699999999999,42.59000000000057,42.51000000000005,42.82499999999967,42.36100000000054,42.34199999999966,42.66099999999984,42.27999999999987,42.3309999999999,42.42200000000018,42.3600000000004,42.49599999999987,42.326000000000086,42.27500000000006,42.478000000000016,42.41099999999953,42.39900000000052,42.33699999999985,42.4869999999995,42.28699999999996,42.324999999999946,42.500000000000426,42.315999999999576,42.38300000000006,42.303000000000424,-1,274.0855172413792,0.0,568.3589690293079,138.62957241379308
90,30.801999999999552,34.17099999999884,34.19600000000145,34.06099999999945,34.03800000000068,34.411999999999665,34.28499999999879,33.803999999999945,33.91000000000055,33.955000000000624,51.99200000000026,33.73500000000007,33.792999999999296,33.91000000000055,33.84599999999871,33.993000000000606,38.24900000000042,33.92000000000017,33.84299999999918,33.88600000000075,34.03400000000012,33.73899999999885,34.425000000000594,33.72899999999923,33.93500000000138,33.8169999999991,34.01700000000041,33.71100000000027,33.86800000000001,-1,38.69931034482743,0.0,697.1583824332024,139.80650344827586
91,38.165000000001115,43.68700000000025,44.11099999999912,43.748000000000786,43.846999999999525,44.25900000000027,43.75199999999957,43.718000000000146,43.673999999999324,43.52300000000042,44.05700000000046,43.87599999999914,43.48600000000147,43.59699999999833,43.441000000001395,44.0889999999996,43.82000000000019,43.3760000000003,43.62299999999841,43.47100000000026,44.22399999999982,43.36000000000162,43.697999999999126,43.53200000000079,43.58699999999871,43.79000000000133,43.397999999999826,43.390999999999735,43.57499999999881,-1,305.3879310344827,0.0,554.7300643883111,138.4730603448276
92,38.87300000000238,37.345999999999435,37.61599999999987,37.17100000000073,37.16000000000008,37.3519999999985,37.01300000000174,37.43199999999902,37.037999999999016,37.01099999999968,37.46900000000153,36.92999999999813,37.19600000000156,37.172999999999234,37.01500000000024,36.974999999998204,37.26100000000088,36.95199999999943,37.088000000000676,37.11600000000104,37.17199999999821,37.142000000002895,37.006999999999124,37.0299999999979,36.976000000002784,37.25599999999929,36.97899999999876,37.30799999999945,36.85700000000125,37.06499999999835,115.97899999999939,0.0,627.2519464972015,139.420105
93,24.687000000000126,24.77400000000074,24.81199999999717,25.097000000002367,24.874000000000507,25.282999999998168,24.57899999999924,24.840000000001083,24.743000000000848,24.819999999998288,24.9510000000015,24.841999999999587,24.649000000000143,24.888000000000687,24.633999999998935,24.595999999998952,29.11500000000089,24.660000000000792,24.73499999999973,24.72799999999964,24.729999999998142,24.66900000000294,28.081000000000245,24.67399999999742,24.718000000000018,24.726000000001136,24.750999999998413,24.67900000000256,24.70599999999834,-1,0,0.0,964.1328795481264,140
94,23.952000000001306,24.132999999999072,24.233999999999867,24.34000000000225,24.22499999999772,24.515000000000953,24.08099999999891,24.199000000002968,24.113999999997304,24.123000000003003,24.443999999999022,24.062000000000694,24.07399999999882,24.096000000000117,50.50800000000066,23.47899999999825,24.11299999999983,23.95399999999981,24.150000000002336,24.036999999999864,29.265999999999792,22.784999999998945,24.249000000001075,23.948000000000746,24.022999999999683,24.070999999999287,24.14800000000028,24.038000000000892,24.0419999999979,24.167000000002048,0,0.0,928.9117135767037,140
95,53.79699999999943,23.4659999999991,23.475000000001245,23.469999999999658,23.541999999999064,23.452999999999946,23.862999999998635,23.400000000002308,23.447000000000884,23.487999999996845,23.359000000002794,23.721999999999355,23.559999999999803,23.569999999999425,23.279999999999745,23.54400000000112,23.623000000000616,23.463999999997043,23.506000000001137,23.499000000001047,23.447000000000884,23.384999999997547,23.47300000000274,23.46099999999751,23.504000000002634,23.449999999996862,23.45200000000247,23.47899999999825,23.296999999999457,-1,0,0.0,983.8701516284491,140
96,36.28399999999843,41.624000000002326,41.9249999999991,41.871000000000436,41.834999999998956,55.5810000000001,41.46100000000175,41.72599999999704,41.71100000000294,41.626999999998304,41.6230000000013,42.15199999999797,41.589000000001874,41.56899999999908,41.47700000000043,41.612999999998124,42.12800000000172,41.54499999999928,41.69200000000117,41.52299999999798,41.621000000002795,42.23199999999849,41.51799999999639,41.67600000000249,41.45600000000371,41.54899999999628,41.63499999999942,41.43600000000447,41.53599999999358,-1,259.18793103447865,0.0,575.0832843827937,138.7040603448276
97,44.58900000000199,44.89199999999727,45.1710000000034,44.52299999999809,44.6189999999973,44.795000000000584,44.52200000000062,44.772999999999286,44.5139999999995,44.38000000000386,44.87100000000055,44.553999999997984,44.44199999999654,44.55100000000556,44.43399999999542,44.39700000000357,44.73799999999528,44.44800000000271,44.41800000000029,44.556999999997515,44.52500000000015,44.541000000002384,44.401999999998054,44.48800000000119,44.59500000000105,44.56299999999658,44.4090000000017,44.53900000000033,44.39800000000105,-1,337.222068965517,0.0,541.5240653294634,138.31388965517243
98,30.00899999999973,32.87300000000215,33.02500000000208,32.80399999999872,32.86099999999692,33.338000000000534,32.70200000000045,32.74000000000399,32.68800000000027,32.7259999999967,33.2429999999988,32.755000000001644,32.654999999998324,32.63600000000366,32.553000000000054,33.11499999999512,32.51700000000568,32.717999999995584,32.79000000000565,32.61999999999432,32.56900000000229,33.18000000000154,32.632999999997025,32.657999999997855,32.684000000003266,32.6870000000028,32.717999999995584,32.735999999999876,32.555999999999585,32.678000000004204,0,0.0,713.9454974007255,140
99,24.152999999998315,24.11700000000394,24.234999999997342,24.349000000000842,24.21300000000315,24.527999999996553,24.157000000002427,24.041999999994346,24.090000000001055,24.18800000000232,24.489000000002648,23.94699999999972,24.16900000000055,24.058999999994057,24.395000000005496,24.049999999995464,24.112000000002354,23.983000000001198,24.110999999997773,24.331000000003655,24.094999999995537,24.04200000000145,24.05000000000257,24.113999999997304,24.084000000001993,24.119999999996367,24.030000000003326,24.0530000000021,24.10399999999413,-1,0,0.0,999.4146285746948,140
100,24.530999999996084,24.202999999999975,24.12400000000048,24.44500000000005,24.273000000000877,24.489000000002648,23.95499999999373,24.13800000000066,24.23800000000398,23.98600000000073,24.4689999999963,24.031999999998277,24.096000000000117,23.98400000000578,24.20699999999698,23.97200000000055,24.478000000001998,23.933999999997013,24.20500000000203,24.12400000000048,23.890999999998996,24.467999999998824,24.155999999997846,23.968000000003542,24.135000000001128,24.104000000001236,23.945999999995138,24.096000000000117,24.11899999999889,-1,0,0.0,998.9069104380145,140
101,33.8520000000031,38.29999999999956,38.446000000000424,38.45799999999855,38.22600000000165,38.83699999999379,38.13800000000356,38.10800000000114,38.2759999999962,38.12600000000543,47.16299999999762,32.11900000000156,38.055999999997425,38.032000000001176,38.01899999999847,38.322000000000855,38.62500000000324,37.76999999999475,38.35099999999869,38.02500000000464,38.204999999997824,38.63900000000342,38.145000000000095,38.08799999999479,37.96700000000186,38.107000000003666,38.130999999999915,38.1489999999971,38.077999999998724,-1,144.92206896551662,0.0,632.477922002823,139.27538965517243
102,24.88699999999966,24.751000000001966,24.856999999997242,25.041000000001645,24.87299999999948,25.16599999999869,24.804000000003157,24.780999999997277,24.812000000004275,24.655999999993128,40.33900000000301,24.830999999998937,24.717000000002542,24.69899999999825,24.692000000001713,24.757000000001028,25.036999999997533,24.622999999998285,24.765000000002146,24.805999999998107,24.702000000004887,25.06400000000042,24.602999999999042,24.774999999998215,24.881000000000597,24.54699999999832,24.745000000002904,24.74899999999991,24.704999999997312,-1,0,0.0,952.8152287096843,140
103,36.459000000000685,41.733000000000686,41.99200000000047,41.66500000000184,41.944999999998345,42.38000000000142,41.57200000000216,41.71099999999939,41.62799999999578,41.76200000000563,42.18099999999936,41.53999999999769,41.53699999999816,41.58199999999823,42.225000000001955,41.589000000001874,41.50399999999621,41.498000000004254,41.67199999999838,42.25600000000185,41.51300000000191,41.5789999999987,41.56499999999852,41.463999999997725,41.60200000000458,41.62299999999419,41.60700000000617,41.66299999999978,41.36299999999693,-1,245.94137931034777,0.0,581.19743276791,138.77029310344827
104,17.220999999999265,26.702000000000226,26.69,26.607000000000006,26.992999999999988,26.62400000000001,26.878999999999987,26.51500000000001,26.858999999999995,26.454000000000004,26.921999999999972,26.553000000000047,26.830999999999992,27.20699999999998,26.83800000000003,26.613,26.65899999999999,26.495999999999963,26.790000000000035,26.376000000000012,26.81699999999998,26.451,26.792999999999957,26.418000000000053,26.720999999999997,27.30599999999994,26.590000000000003,26.47100000000002,26.700999999999976,26.330000000000076,0,0.0,884.4782904803606,140
105,22.759000000000196,38.66900000000007,38.740999999999914,39.28699999999985,38.49200000000019,39.11599999999993,38.575000000000244,39.053999999999704,38.83900000000029,38.58399999999973,39.11100000000012,38.77499999999978,38.86500000000037,39.958999999999634,38.77199999999981,38.765000000000605,38.743000000000194,38.50299999999951,39.03000000000034,38.3489999999993,38.97700000000004,38.43300000000038,38.95800000000005,38.4070000000003,40.07799999999939,38.470000000000226,38.80000000000017,39.348999999999634,37.684000000000495,38.8269999999995,148.97099999999975,0.0,609.2407902375257,139.255145
106,79.60900000000049,45.8400000000001,45.987999999999474,45.77600000000004,45.84200000000038,45.7869999999998,51.55799999999999,45.95799999999972,45.69400000000012,45.67199999999971,45.68100000000008,45.63600000000001,49.96899999999993,45.859000000000094,45.67600000000027,47.04499999999978,44.38400000000087,45.6310000000002,45.815999999998525,46.368000000001075,45.658999999998784,45.76400000000014,45.721000000000345,45.82000000000086,45.72499999999913,45.63399999999973,45.746000000001175,45.76099999999883,45.62400000000011,45.735000000000525,416.9780000000005,0.0,494.00908129836864,137.91511
107,22.553000000000267,38.69399999999956,38.66600000000098,39.40799999999989,38.50800000000021,39.080000000000226,38.580999999998866,38.99200000000036,38.86900000000004,38.792000000000826,38.876999999999384,38.85700000000014,39.982000000000184,38.85999999999967,38.762000000000185,38.67599999999882,38.68700000000125,38.727999999998985,38.67300000000107,38.66899999999873,38.74400000000122,38.53099999999898,38.83400000000137,38.710999999999274,39.7230000000004,38.78999999999877,38.635000000001085,38.46399999999939,38.81800000000091,-1,148.44551724138077,0.0,630.5374701395463,139.25777241379308
108,7.503999999999067,18.70599999999989,25.182000000000926,24.953999999999255,25.070000000001258,25.04199999999912,25.07100000000051,27.179999999999538,25.07600000000032,24.950999999999723,24.964000000000652,26.047999999999405,25.06699999999995,25.539999999999452,24.969000000000463,25.154000000000565,25.769999999999627,25.05000000000024,25.53400000000039,25.146999999998698,25.600000000000733,24.946999999999164,25.733999999999924,24.95200000000075,25.100999999999374,25.916000000000494,25.0319999999995,25.656000000001455,26.377000000000095,25.68699999999957,0,0.0,949.8209587492757,140
109,7.673000000000485,18.42100000000002,24.989000000001482,25.109000000000492,28.822999999999155,25.036000000000058,24.981000000000364,25.83399999999969,25.01399999999876,25.13800000000188,25.8029999999998,25.24000000000015,26.505000000000223,23.4659999999991,26.154999999999262,24.92200000000011,25.11300000000105,25.69300000000041,25.007999999999697,25.53299999999936,25.189000000001016,25.555999999998136,25.06699999999995,25.466000000001543,25.02399999999838,24.976999999999805,27.312000000002,25.29199999999676,24.985000000000923,-1,0,0.0,981.3212509322552,140
110,19.059999999999633,25.34999999999954,26.65500000000165,26.55499999999833,27.094999999999203,26.53200000000311,26.835999999999416,26.59099999999981,26.882999999997992,26.524999999999466,26.82400000000129,26.61600000000064,26.765000000001038,27.61599999999831,26.676999999999396,26.43899999999988,26.445000000002494,26.823000000000263,26.442999999996886,26.794999999999902,26.334000000002078,26.8979999999992,26.337999999999084,26.742000000002264,26.432999999997264,26.819000000003257,26.523999999998438,27.34399999999937,26.454000000001088,26.765999999998513,0,0.0,883.640903484955,140
111,25.959000000000287,27.003000000000554,26.93800000000124,27.369999999997674,26.998999999999995,27.355000000000018,27.052000000001186,26.91199999999938,26.993000000000933,26.7710000000001,27.491000000001264,26.718999999999937,26.972999999998137,26.872000000000895,27.246999999999133,26.93400000000068,26.85599999999866,26.876000000001454,26.92700000000059,30.94199999999958,23.4439999999978,26.89900000000023,26.963999999999544,26.813000000000642,26.949000000001888,26.86899999999781,26.9660000000016,26.924000000001058,26.920999999997974,-1,0,0.0,895.2116408206276,140
112,39.6909999999977,45.951000000002296,46.126999999998475,46.071000000001305,46.0799999999999,46.56400000000005,45.98000000000013,45.74299999999809,45.788000000001716,45.859000000000094,46.45800000000122,45.69499999999849,45.83600000000132,46.34699999999725,45.018000000002445,46.295999999998116,45.83000000000226,45.624999999997584,45.655,45.68800000000195,46.40699999999853,45.71800000000081,45.66200000000009,45.81100000000049,45.7119999999982,45.69500000000204,45.815999999998525,45.78899999999919,45.630000000002724,-1,370.2158620689664,0.0,528.4845629659155,138.14892068965517
113,18.88599999999485,30.42400000000356,30.450000000001864,30.342999999994902,31.00700000000245,30.302999999996416,30.73100000000295,30.448999999997284,30.578000000005545,30.566000000000315,30.537999999999954,30.476999999997645,30.580000000000496,31.280000000002417,30.585999999999558,30.316999999996597,30.54300000000154,30.498999999998944,30.118000000001643,30.603999999996745,30.46799999999905,30.37700000000143,30.447000000002333,30.414000000000385,31.239999999996826,30.459999999997933,30.43500000000421,30.10100000000193,30.575999999996384,-1,0,0.0,801.1013999819213,140
114,20.245000000002733,32.72899999999623,32.80000000000172,32.70400000000251,33.40899999999891,32.67499999999757,33.09099999999887,32.53700000000492,33.127999999997826,32.87000000000262,32.83299999999656,32.85300000000291,32.89199999999681,33.76800000000202,32.82199999999591,32.859999999999445,32.723000000004276,32.873999999999626,32.654999999998324,32.67500000000467,32.75499999999454,32.67699999999962,32.79500000000013,32.52300000000474,33.822000000000685,32.571999999994716,32.84800000000132,32.4460000000002,33.034000000000674,32.665999999998974,0,0.0,719.2167524075782,140
115,39.652999999994165,45.88000000000392,46.11099999999624,46.04799999999898,46.0340000000059,46.61799999999516,46.03200000000385,45.538999999998,45.77799999999854,45.80100000000442,46.323000000001,45.86799999999869,45.623999999996556,45.884000000000924,45.63399999999973,46.30199999999718,45.65900000000056,45.79000000000377,45.69699999999699,45.79500000000536,46.380999999996675,45.72799999999688,45.6310000000002,45.84700000000197,45.732000000000994,45.52699999999987,45.90499999999764,45.70600000000269,45.67600000000027,45.70499999999811,369.9079999999948,0.0,510.9832193110797,138.15046
116,56.37099999999862,41.60799999999654,41.61500000000018,41.62099999999924,41.67300000000296,43.7209999999979,39.97300000000337,41.7849999999973,41.43499999999989,41.67400000000043,41.53000000000162,42.05499999999773,41.74199999999928,41.56000000000404,41.50800000000032,41.42399999999924,42.08399999999557,41.6450000000026,41.44699999999801,41.62600000000083,41.474999999998374,41.555999999999926,41.60800000000364,41.58600000000234,41.47099999999426,41.58699999999982,41.50200000000126,41.7150000000035,41.49799999999715,-1,264.23620689654734,0.0,572.7868946358527,138.67881896551728
117,19.811000000004242,26.57299999999907,26.541999999999177,27.01900000000279,26.46299999999968,26.421999999996615,26.758999999998423,26.538999999999646,26.669000000005383,26.570999999997014,26.603000000001487,26.581000000000188,26.71399999999835,26.617999999999142,27.269000000003984,26.662999999999215,26.543999999994128,26.459000000002675,26.464000000004262,26.742999999996186,26.501000000003216,26.51499999999629,26.498000000003685,26.58999999999878,26.533000000000584,27.322999999995545,26.27800000000491,26.692999999994527,26.622000000003254,-1,0,0.0,914.3406493647265,140
118,76.13100000000372,31.708000000001846,31.5039999999982,31.528000000001555,31.61699999999712,31.446000000002527,32.012000000001706,31.794999999995355,31.45200000000159,31.418000000002166,31.58899999999676,31.913000000002967,31.5039999999982,31.65599999999813,31.573999999999103,31.376000000001625,32.00700000000012,31.53000000000361,31.51799999999838,31.6180000000017,31.52799999999445,31.507000000004837,31.521999999995387,31.46300000000224,31.62600000000282,31.55599999999481,31.581000000002746,31.525000000002024,31.47599999999784,31.578000000003215,0,0.0,705.4616843603128,140
119,31.221000000002164,34.04700000000105,34.328000000002135,34.064999999998236,33.95499999999885,34.534999999998206,33.974000000000615,34.06900000000235,33.81799999999657,34.19900000000098,34.32300000000055,33.746999999998195,33.861000000001695,33.794000000000324,34.02499999999975,34.27200000000141,33.99499999999733,33.706000000002234,33.870999999997764,33.84600000000404,34.265999999995245,33.999000000001445,33.78899999999874,33.80300000000602,33.89299999999906,34.014999999996576,33.82299999999816,33.73600000000465,33.99399999999986,-1,16.864482758625066,0.0,712.1282563336147,139.91567758620687
120,23.747000000000185,35.446999999997786,35.4510000000019,35.85999999999956,35.24699999999825,35.66200000000208,35.216999999995835,35.75100000000475,35.662999999999556,35.280999999997675,35.60099999999977,35.56199999999876,35.28400000000431,36.4760000000004,35.493999999999915,35.45399999999432,35.254000000001895,35.48899999999833,35.43200000000013,35.327999999999804,35.39700000000323,35.35999999999717,35.42099999999948,35.495000000004495,36.44299999999845,35.22000000000247,35.16899999999623,35.530000000001394,35.04699999999872,35.62699999999808,53.40899999999493,0.0,664.5092267106161,139.73295500000003
121,24.484999999999868,42.591000000000044,42.516,43.23800000000011,42.408,43.19599999999979,42.35600000000006,43.02099999999997,42.68899999999998,42.42699999999999,42.957000000000136,42.67399999999988,42.772000000000034,43.91400000000001,43.36399999999996,42.04100000000022,42.618999999999744,42.52400000000023,42.54699999999989,42.31600000000002,42.766999999999996,42.29500000000019,42.80699999999982,42.41399999999995,43.92899999999989,42.53000000000018,42.50100000000012,42.41399999999995,42.65099999999977,-1,263.0651724137931,0.0,573.3179465716815,138.68467413793104
122,37.90799999999983,43.848999999999805,43.6570000000005,43.79399999999922,43.75200000000046,43.81699999999977,44.35699999999976,43.574000000000446,43.724000000000096,43.60499999999945,43.557999999999986,44.12700000000047,43.72199999999982,43.47499999999993,43.51700000000047,43.56899999999975,43.51600000000033,44.09099999999988,43.563999999999936,43.52800000000023,43.64999999999952,43.4720000000004,44.041,43.59799999999936,43.78700000000002,43.33000000000009,43.49200000000053,43.63599999999934,43.44600000000032,43.563999999999936,304.7199999999997,0.0,536.5135814580908,138.4764
123,26.60799999999952,25.06299999999939,24.367000000001582,25.005999999999418,24.813999999999226,24.695000000001244,25.03699999999931,24.953999999999255,24.62300000000006,24.627999999999872,24.693000000000964,25.135999999999825,24.62200000000081,24.803999999999604,24.7320000000002,24.694000000000216,25.131000000000014,24.72899999999889,24.61000000000091,24.745999999998602,24.661000000000044,24.726000000001136,24.759999999998783,24.675000000000225,24.76700000000065,24.677000000000504,24.668000000000134,24.683999999998818,24.76000000000056,-1,0,0.0,972.1277098059917,140
124,15.829999999999345,22.320999999999813,22.387000000000157,22.316000000000003,23.03099999999958,22.363000000000355,22.612999999999772,22.32900000000093,22.53599999999878,22.350000000001202,23.246000000000322,22.56199999999886,22.2680000000004,22.57099999999923,22.197000000000244,22.567000000000448,22.337999999999525,22.419000000001077,22.247000000000128,22.40799999999865,23.817000000001087,21.708999999999534,22.206000000000614,22.58400000000016,22.122999999998783,22.495000000001042,22.213999999999956,22.468999999999184,22.334999999999994,23.020999999999958,0,0.0,1048.1050261127896,140
125,32.79400000000088,36.97999999999979,36.766000000000076,36.723999999999535,36.78700000000035,37.38099999999989,36.82600000000136,37.037999999999016,36.111999999999256,36.524,37.366999999999706,36.419999999999675,36.5700000000011,37.762999999998215,35.96300000000241,36.62800000000033,36.362999999997925,36.86599999999984,36.37200000000007,37.20600000000118,36.585999999999785,36.408999999999025,36.6269999999993,36.686000000003105,36.57399999999811,36.53500000000065,36.66499999999928,36.59599999999941,36.52800000000056,36.58100000000175,97.23700000000134,0.0,637.9660911908722,139.513815
126,37.990000000000634,43.83899999999841,43.98300000000077,43.73899999999864,43.93100000000061,44.187000000000864,43.72899999999902,43.600000000001415,43.633999999997286,43.63000000000028,44.12600000000211,43.67099999999979,43.55999999999938,43.52300000000042,43.55299999999929,44.1330000000022,43.57599999999806,43.68300000000147,43.521999999999395,43.589000000000766,44.13100000000014,43.6729999999983,43.50300000000118,43.499999999998096,43.46100000000064,43.65200000000158,43.58999999999824,43.611000000002065,43.55099999999723,43.444000000000926,305.3139999999994,0.0,536.2694340212396,138.47343
127,23.130999999999347,38.7120000000003,38.633000000000806,39.332999999999174,38.57800000000111,39.00799999999904,38.58899999999821,38.66299999999967,39.198999999999984,38.7320000000031,38.974999999997095,38.951000000000846,38.75500000000187,39.88000000000014,38.875999999998356,38.731999999999545,38.69399999999956,38.6640000000007,38.72600000000048,38.50299999999862,38.916000000000395,38.48699999999994,38.84599999999949,38.503000000002174,39.994000000000085,38.32699999999889,39.03499999999838,38.2850000000019,39.093000000001155,38.30299999999909,149.12299999999968,0.0,609.1602030417981,139.254385
128,34.34999999999988,38.24499999999986,38.584000000000174,38.12200000000132,38.423999999999126,38.81600000000063,38.222999999998564,38.227000000002676,38.03399999999968,38.31499999999721,38.025000000001086,38.647000000000986,38.135000000000474,38.142000000000564,38.0679999999991,38.08599999999984,38.60200000000091,38.119999999999266,38.018000000000995,38.12899999999786,38.12100000000029,38.57800000000111,38.098999999998995,38.170000000000925,38.06099999999901,38.05200000000042,38.145000000000095,38.18000000000055,38.06200000000004,-1,142.8758620689672,0.0,633.6103115552409,139.28562068965516
129,24.055000000000604,24.096999999997593,24.143000000002246,24.364999999999526,24.228000000000804,24.526999999999077,24.190000000000822,24.13699999999963,24.211999999998568,23.99300000000082,24.478999999999473,23.97500000000008,24.087000000001524,24.09899999999965,24.393999999997362,24.059000000001163,24.09899999999965,24.063000000001722,24.121999999998422,24.027000000000243,24.349000000000842,24.10899999999927,24.070999999999287,24.096000000000117,24.036999999999864,24.053999999999576,24.073000000001343,24.073000000001343,24.09399999999806,-1,0,0.0,999.5616208320085,140
130,28.93900000000116,31.686000000000547,31.907999999994274,31.70300000000026,31.756999999998925,32.08200000000261,31.7799999999977,31.520000000000437,31.699000000003252,31.4690000000013,31.990000000000407,31.557999999996866,31.537999999997623,31.559000000001447,31.548000000000798,31.92500000000109,31.475000000000364,31.663000000001773,31.42700000000076,31.571999999997047,31.98499999999882,31.547000000003322,31.452999999999065,31.599999999997408,31.551999999997804,31.623000000003287,31.47400000000289,31.469999999998777,31.638000000000943,-1,0,0.0,764.9102869506297,140
